model_key,certainty,presence_relationship_range_pp,within10_relationship_range_pp,latency_relationship_range_words,presence_min_pct,presence_max_pct,within10_min_pct,within10_max_pct,latency_min_words,latency_max_words
claude-sonnet-5,1,53.33333333333277,15.563686032253553,79.95687173536831,46.66666666666692,99.99999999999969,-2.5908803700079432,12.972805662245612,33.906259789983956,113.86313152535227
claude-sonnet-5,2,1.2500000000011058,62.91666666666664,46.9666666666662,98.74999999999984,100.00000000000095,8.749999999999952,71.66666666666659,8.766666666666579,55.73333333333278
claude-sonnet-5,3,2.2537527399890678e-12,27.499999999999837,5.849999999999968,99.99999999999848,100.00000000000074,66.6666666666669,94.16666666666673,2.849999999999073,8.69999999999904
claude-sonnet-5,4,2.2537527399890678e-12,4.999999999999782,1.387500000001411,99.99999999999817,100.00000000000043,94.16666666666644,99.16666666666623,3.0124999999998736,4.400000000001285
gpt-5.6-terra,1,1.887379141862766e-13,59.1666666666668,29.7916666666668,99.99999999999983,100.00000000000003,7.41073868937292e-13,59.166666666667545,10.616666666666335,40.40833333333313
gpt-5.6-terra,2,2.6645352591003757e-13,36.250000000000306,6.8916666666663415,99.9999999999998,100.00000000000007,63.74999999999943,99.99999999999973,1.0000000000005282,7.89166666666687
gpt-5.6-terra,3,1.3322676295501878e-13,7.549516567451064e-13,4.733990977001667e-13,99.99999999999983,99.99999999999997,99.9999999999988,99.99999999999957,1.000000000000092,1.0000000000005653
gpt-5.6-terra,4,1.7763568394002505e-13,6.439293542825908e-13,4.3853809472693683e-13,99.99999999999984,100.00000000000003,99.99999999999902,99.99999999999967,1.0000000000000269,1.0000000000004654
